accession,contig_count,gc_percentage,genome_size
MAG-GUT33443.fa,62,43.30198696476027,2386454
MAG-GUT5551.fa,94,43.10025147988425,2464213
MAG-GUT32691.fa,81,50.30805863353084,2085155
MAG-GUT62491.fa,42,42.7255075818988,2525159
MAG-GUT17733.fa,19,53.36357292759981,1904567
MAG-GUT47176.fa,199,49.0211432573051,1655043
MAG-GUT462.fa,10,58.618737901452334,2187246
MAG-GUT7222.fa,18,37.677764821754046,2649990
MAG-GUT28976.fa,47,50.72762332130546,1873703
MAG-GUT3907.fa,75,41.83073713017363,2554949
MAG-GUT83205.fa,60,43.072004104087306,2448291
MAG-GUT18564.fa,39,42.597240089960856,2701175
MAG-GUT49768.fa,30,43.02176605733276,2396989
MAG-GUT22848.fa,16,36.41476325019687,1935292
MAG-GUT27132.fa,29,51.384774135472924,2292901
MAG-GUT17598.fa,40,48.853329717298095,1489661
MAG-GUT87297.fa,103,54.54666372777782,2105104
MAG-GUT80561.fa,72,53.45306516400499,2242066
MAG-GUT594.fa,27,43.147027483221976,2495377
MAG-GUT29812.fa,29,43.19090905471211,2511510
MAG-GUT37870.fa,13,53.62730592663727,1906663
MAG-GUT1636.fa,100,42.258613152672226,2614693
MAG-GUT87358.fa,68,54.3225742581518,2181848
MAG-GUT36218.fa,87,49.33645497284078,2288541
MAG-GUT66279.fa,97,47.186957557605254,1674717
MAG-GUT72079.fa,49,47.17571371620352,1803553
MAG-GUT1160.fa,64,37.46424373094414,2738331
MAG-GUT11752.fa,27,51.729338985255524,2091088
MAG-GUT32667.fa,85,44.89758968682044,2562779
MAG-GUT66111.fa,63,28.596099823539905,1861044
MAG-GUT46199.fa,93,55.105707011387764,2741540
MAG-GUT59569.fa,34,62.39288214649403,1759744
MAG-GUT31343.fa,56,50.03459841337361,2550695
MAG-GUT86352.fa,76,49.00532382438055,1782741
MAG-GUT87133.fa,180,51.43536475387286,2144542
MAG-GUT1227.fa,33,38.97325149692139,2052713
MAG-GUT12643.fa,28,54.098072057945124,1777958
MAG-GUT39218.fa,76,43.107220827810714,2448265
MAG-GUT15232.fa,34,42.822358920267725,2499101
MAG-GUT19459.fa,222,34.07918297170391,1978683
MAG-GUT33270.fa,92,59.84335735687944,2689306
MAG-GUT44111.fa,20,38.54806490391804,2006412
MAG-GUT49063.fa,30,37.611995419156095,2816075
MAG-GUT72100.fa,50,47.167806909446305,1812041
MAG-GUT453.fa,35,58.58693334128282,2180435
MAG-GUT1915.fa,49,31.943498108075353,2227890
MAG-GUT89717.fa,15,38.49126505374974,2041684
MAG-GUT51274.fa,124,43.21445311308274,1802795
MAG-GUT74997.fa,21,35.91593964077887,2478362
MAG-GUT28964.fa,52,50.72436940044258,1896132
MAG-GUT29345.fa,51,42.94587423963677,2611252
MAG-GUT47330.fa,44,58.99170820912347,1995950
MAG-GUT66668.fa,68,42.92387649084943,2550224
MAG-GUT1212.fa,35,38.991265220510215,1943266
MAG-GUT82115.fa,52,55.65092179273309,2541081
MAG-GUT19592.fa,63,57.587906577129424,2239366
MAG-GUT14250.fa,58,57.49818854478343,2346180
MAG-GUT41817.fa,48,42.183520161821384,2414514
MAG-GUT3630.fa,213,36.03103167074544,2448853
MAG-GUT47843.fa,82,45.064334329655004,2633353
MAG-GUT1391.fa,126,37.828761503363864,2755607
MAG-GUT35732.fa,29,43.348895926518445,3124158
MAG-GUT80804.fa,103,55.397631986895476,2617722
MAG-GUT11037.fa,84,47.3339343758639,1689287
MAG-GUT7229.fa,25,38.73121771823973,2045079
MAG-GUT25340.fa,120,50.42872278497571,1918839
MAG-GUT6244.fa,102,63.38437989093221,2617088
MAG-GUT36009.fa,93,46.36985861914095,2898978
MAG-GUT1036.fa,57,37.634303128528614,2691393
MAG-GUT83414.fa,62,43.145702725534655,2474010
MAG-GUT43440.fa,77,38.64898995283461,3751904
MAG-GUT59492.fa,44,42.556116154764155,2682249
MAG-GUT36794.fa,38,50.1789763545068,1571716
MAG-GUT28983.fa,156,35.96570093629997,2661647
MAG-GUT22619.fa,25,43.44859413034979,3020657
MAG-GUT91779.fa,56,37.55487870254897,2835344
MAG-GUT78976.fa,23,53.87009440633369,1839813
MAG-GUT8851.fa,104,42.58728419313103,2556047
MAG-GUT34803.fa,64,42.86610276895261,2774262
MAG-GUT81926.fa,52,50.29148132278297,2074747
MAG-GUT61623.fa,124,50.26973174636902,2056673
MAG-GUT35591.fa,37,53.14228851557223,2580651
MAG-GUT84532.fa,22,51.39491303818021,2125473
MAG-GUT9090.fa,32,41.96426511614445,2384057
MAG-GUT11931.fa,70,51.30547332096851,1855802
MAG-GUT54996.fa,107,42.995006701974326,2674585
MAG-GUT74183.fa,48,33.99267539007363,1520354
MAG-GUT77590.fa,142,47.27485014846439,2523164
MAG-GUT47464.fa,98,58.689546401211665,2140526
MAG-GUT27129.fa,98,51.85014220787251,2361332
MAG-GUT20578.fa,55,48.26917369005957,1883349
MAG-GUT9421.fa,59,41.632152253388554,2593361
MAG-GUT66991.fa,53,62.8916295842003,2142522
MAG-GUT88854.fa,69,54.24608206116549,2168870
MAG-GUT82295.fa,50,53.562491687991,2120426
MAG-GUT13322.fa,68,51.29101583722095,2245596
MAG-GUT82436.fa,52,50.0460405893836,1873347
MAG-GUT1500.fa,50,32.009658248258724,2318847
MAG-GUT90368.fa,166,37.86366182587411,2593859
MAG-GUT87208.fa,69,54.35608250582149,2127462
MAG-GUT49534.fa,26,38.68883655271085,1992673
MAG-GUT84701.fa,56,41.63718951560383,1950098
MAG-GUT12030.fa,78,53.09316612085151,2341452
MAG-GUT42163.fa,39,51.64028986791297,2167056
MAG-GUT38589.fa,49,53.44616778924386,2427450
MAG-GUT48959.fa,82,39.03725978601758,1937075
MAG-GUT6806.fa,62,57.93870432650527,2370412
MAG-GUT76981.fa,47,47.267521968912455,1735293
MAG-GUT91359.fa,57,31.934722927021912,2354885
MAG-GUT51926.fa,48,50.25507559248755,2064094
MAG-GUT470.fa,36,59.08372937428277,2305738
MAG-GUT57498.fa,31,50.08980504007662,1891876
MAG-GUT82703.fa,57,50.29959641283678,2076627
MAG-GUT18897.fa,76,54.59416043563263,2096629
MAG-GUT7216.fa,19,37.666185956075964,2648163
MAG-GUT84793.fa,301,37.19789274786779,1925351
MAG-GUT83542.fa,126,44.844198986071355,2524438
MAG-GUT1584.fa,116,39.3020467246644,1666272
MAG-GUT56334.fa,139,35.665769290984315,2024793
MAG-GUT26578.fa,83,60.29025621056731,2280468
MAG-GUT30319.fa,42,44.46271633383278,2237803
MAG-GUT14125.fa,36,57.6834172233079,1640045
MAG-GUT79662.fa,158,40.40348186775231,3191965
MAG-GUT63373.fa,62,52.6224022019521,1984421
MAG-GUT43894.fa,25,47.47252566588826,1459817
MAG-GUT6247.fa,26,63.46644300095063,2520428
MAG-GUT940.fa,117,37.59355335844621,2701934
MAG-GUT17488.fa,40,47.814991143994874,1990175
MAG-GUT49266.fa,135,39.219612616549234,1814791
MAG-GUT58938.fa,50,43.32758945873166,3112301
MAG-GUT19615.fa,35,42.84910193444138,2680929
MAG-GUT66881.fa,167,42.99655000132101,2535943
MAG-GUT58392.fa,56,50.52820411853743,1594838
MAG-GUT35087.fa,54,58.93830421553348,2018582
MAG-GUT85843.fa,65,42.57669442711126,2802909
MAG-GUT18812.fa,40,48.31063990640714,1783042
MAG-GUT23746.fa,68,49.616265916852,2613268
MAG-GUT50508.fa,46,49.059205890885984,2895320
MAG-GUT49384.fa,73,35.26805943902034,1851511
MAG-GUT82165.fa,50,35.999445110919204,2559070
MAG-GUT23979.fa,59,46.983243438657155,1789687
MAG-GUT57739.fa,32,47.9728608906691,1892914
MAG-GUT20177.fa,41,52.83916180682374,2746145
MAG-GUT42689.fa,108,37.63141332114575,1566622
MAG-GUT49542.fa,128,46.26508820712443,2696891
MAG-GUT11004.fa,35,47.26621120194221,2698782
MAG-GUT9523.fa,43,62.9003784214936,2039789
MAG-GUT57988.fa,32,50.107408348839066,1892311
MAG-GUT45331.fa,86,36.5845238259634,2100041
MAG-GUT90290.fa,64,50.35931295813635,2028872
MAG-GUT68640.fa,53,37.961284253645836,2559837
MAG-GUT5634.fa,35,51.69440714486463,2241610
MAG-GUT15850.fa,140,64.16521603849506,3123934
MAG-GUT1479.fa,146,38.18617640641486,2287003
MAG-GUT27032.fa,89,49.33194712418903,2181489
MAG-GUT90636.fa,167,37.805171145975855,2654576
MAG-GUT90946.fa,131,37.79861622107009,2726158
MAG-GUT28054.fa,161,44.68504094007371,2758422
MAG-GUT28074.fa,328,42.922427208671216,2370509
MAG-GUT30142.fa,23,54.00404613095924,1736968
MAG-GUT80720.fa,268,63.26529791671902,1989650
MAG-GUT68301.fa,265,43.63217620560931,2954730
MAG-GUT1248.fa,51,32.01381555809109,2328679
MAG-GUT39107.fa,42,47.917139911111875,1853341
MAG-GUT30522.fa,64,42.93193361223479,2646813
MAG-GUT80568.fa,44,63.00736316168789,2061886
MAG-GUT53810.fa,56,53.89845517524393,1851990
MAG-GUT91941.fa,27,37.42218449852905,2808727
MAG-GUT48949.fa,152,38.95813499759059,2041992
MAG-GUT10835.fa,15,53.67059778035307,1789654
MAG-GUT32339.fa,82,59.42981379730499,2424401
MAG-GUT11760.fa,100,57.0982592771021,1828723
MAG-GUT49499.fa,356,38.30756350760932,2261107
MAG-GUT29963.fa,70,49.56216431869739,2060362
MAG-GUT49041.fa,58,60.06692866499941,2519100
MAG-GUT12225.fa,50,46.90122499493883,1832579
MAG-GUT4390.fa,55,43.000823056519096,2487071
MAG-GUT83242.fa,179,43.16838245391435,2643393
MAG-GUT1796.fa,42,43.25154638684919,2522978
MAG-GUT56644.fa,21,51.31207510223222,2064173
MAG-GUT7064.fa,40,32.03956427789458,1778473
MAG-GUT80232.fa,65,53.44809586998487,1657161
MAG-GUT91137.fa,63,50.302485428459065,2044396
MAG-GUT54559.fa,157,41.54613420128649,1619135
MAG-GUT86091.fa,213,39.9697257013953,2169497
MAG-GUT59497.fa,75,40.54369497387357,2775159
MAG-GUT91898.fa,68,38.48462016218798,3625916
MAG-GUT61101.fa,71,51.414713286820636,2084592
MAG-GUT55474.fa,78,43.179236380943856,2411988
MAG-GUT66846.fa,120,49.318499802375854,1649596
MAG-GUT25808.fa,20,51.997463983089474,2138787
MAG-GUT32879.fa,30,59.07185102131772,1927363
MAG-GUT89571.fa,97,50.17741752662196,2143813
MAG-GUT85458.fa,226,43.62772850500246,2271482
MAG-GUT61376.fa,26,50.105639498517405,1811349
MAG-GUT49036.fa,58,38.810310505024454,1845574
MAG-GUT1485.fa,46,60.0947753686779,2336050
MAG-GUT48902.fa,233,40.14981305871114,1615213
MAG-GUT89282.fa,33,32.61927453512342,1880284
MAG-GUT20416.fa,79,54.45592766580795,1979700
MAG-GUT10786.fa,62,60.701242154823845,2157058
MAG-GUT14711.fa,131,43.4496541421142,2982728
MAG-GUT23356.fa,92,43.095210980417676,2397213
MAG-GUT15742.fa,43,50.260154576344526,2070692
MAG-GUT57658.fa,68,50.906027656164696,1764019
MAG-GUT91705.fa,81,32.11565837646283,2113016
MAG-GUT7540.fa,72,43.023830440354175,2466719
MAG-GUT1362.fa,55,37.579930583689844,2759582
MAG-GUT60882.fa,71,50.33121359902415,2037205
MAG-GUT1509.fa,74,32.06416869268169,2121159
MAG-GUT44484.fa,98,33.87023588881231,1979068
MAG-GUT22642.fa,27,36.03941935324647,2876861
MAG-GUT78879.fa,36,52.55424312149365,2265172
MAG-GUT77633.fa,38,56.303272837396435,2311450
MAG-GUT1743.fa,69,38.73037537329756,1792136
MAG-GUT66382.fa,198,50.89843875744406,1863900
MAG-GUT61159.fa,62,53.414983179673115,1948238
MAG-GUT91012.fa,15,41.115496798956144,1836276
MAG-GUT761.fa,30,43.378949816615936,3173122
MAG-GUT89332.fa,35,37.56360466346569,1540571
MAG-GUT62666.fa,48,50.19336724666965,2025162
MAG-GUT20624.fa,26,51.87141218197067,1905406
MAG-GUT2525.fa,66,43.01497425756341,2589110
MAG-GUT13790.fa,87,53.64994829208467,2252073
MAG-GUT19065.fa,59,36.336789951004235,2560017
MAG-GUT26531.fa,101,64.31152607973878,3052868
MAG-GUT24503.fa,70,43.09914902038393,2475970
MAG-GUT408.fa,11,58.62494272893838,2210977
MAG-GUT69113.fa,198,39.10873566280716,1839185
MAG-GUT52107.fa,80,52.65576238348964,2173519
MAG-GUT4616.fa,33,26.61889054530028,1081991
MAG-GUT12567.fa,108,36.417120058837604,1805648
MAG-GUT7197.fa,33,38.910891883183204,2119661
MAG-GUT39805.fa,145,41.93820059003902,2152739
MAG-GUT63117.fa,57,58.85421903558189,2128330
MAG-GUT25961.fa,46,57.7404981937347,2068633
MAG-GUT13549.fa,95,51.47900835057382,1796643
MAG-GUT81.fa,85,42.91281520864474,2556283
MAG-GUT35150.fa,40,43.26261962012713,2390484
MAG-GUT6274.fa,29,37.389316678403624,2858493
MAG-GUT22496.fa,26,43.351872871005895,3106514
MAG-GUT63100.fa,47,34.679972527957794,1924866
MAG-GUT87833.fa,29,50.24833296011244,2067587
MAG-GUT91265.fa,121,31.913247575772413,2327958
MAG-GUT7095.fa,5,38.594475745761,2102148
MAG-GUT78566.fa,50,53.3527671014413,2488109
MAG-GUT82008.fa,6,54.058998013136936,1599003
MAG-GUT44855.fa,83,48.99347357044259,1752413
MAG-GUT86338.fa,112,43.30647627561222,2550540
MAG-GUT86868.fa,41,51.10730208093768,2821949
MAG-GUT60901.fa,65,42.72222434404003,2618300
MAG-GUT46265.fa,75,46.41627790285513,2734308
MAG-GUT15133.fa,82,44.77563215177031,2560817
MAG-GUT89179.fa,123,37.875253291913616,2695013
MAG-GUT1534.fa,21,63.31781326671061,2562489
MAG-GUT67012.fa,58,58.82408745682126,2150364
MAG-GUT89684.fa,32,37.57675262438138,1531218
MAG-GUT36772.fa,22,56.577372683948454,2246064
MAG-GUT53925.fa,189,43.18733193062005,2410091
MAG-GUT35271.fa,17,62.42682529389454,1798094
MAG-GUT86569.fa,97,44.03064744755865,2743589
MAG-GUT81145.fa,92,57.56734663676419,2270492
MAG-GUT78853.fa,22,51.5044910944193,2153818
MAG-GUT1249.fa,13,63.36541034490644,2492647
MAG-GUT52871.fa,102,44.865230062049676,2563591
MAG-GUT86504.fa,86,51.64796054880383,2343351
MAG-GUT7040.fa,160,50.577128389714176,1966980
MAG-GUT54831.fa,108,56.89267180755614,2061900
MAG-GUT34245.fa,93,43.81466106894421,1823837
MAG-GUT58004.fa,37,47.94083989131201,1843810
MAG-GUT16845.fa,147,54.99080930623391,1618485
MAG-GUT90064.fa,145,37.88773343729092,2621582
MAG-GUT62468.fa,48,55.02687270199483,2068642
MAG-GUT5979.fa,22,53.91377245236533,1758278
MAG-GUT1242.fa,32,37.43480601664036,2929143
MAG-GUT7988.fa,23,42.840044093191864,1744487
MAG-GUT39098.fa,11,53.64679855541726,1863237
MAG-GUT24765.fa,163,43.63713622366309,1953295
MAG-GUT24070.fa,43,41.90991113086717,2715341
MAG-GUT1089.fa,25,63.355074036666316,2497006
MAG-GUT988.fa,15,63.32369044534691,2562856
MAG-GUT90976.fa,64,50.3453226578602,2032447
MAG-GUT10454.fa,18,38.04683890868347,1943854
MAG-GUT1059.fa,10,63.37085400342713,2490716
MAG-GUT27426.fa,20,51.47830996256598,2157396
MAG-GUT433.fa,22,59.015931036348114,2329227
MAG-GUT39174.fa,66,49.35660708952652,2089392
MAG-GUT48801.fa,21,63.44106851303381,2483002
MAG-GUT3478.fa,75,46.83070111957771,2677974
MAG-GUT65359.fa,163,41.97804724279332,2226964
MAG-GUT68629.fa,165,37.71104991690175,2674545
MAG-GUT80031.fa,82,60.757412462179474,2215728
MAG-GUT53133.fa,61,48.99240456187674,1777251
MAG-GUT72571.fa,47,49.13128241951202,1735259
MAG-GUT49593.fa,82,37.81107534996512,2627619
MAG-GUT62023.fa,42,62.94829738708725,2150665
MAG-GUT18333.fa,57,41.86177668734204,2677421
MAG-GUT83117.fa,80,51.55755930287913,2067016
MAG-GUT49797.fa,61,42.980331436923784,2629882
MAG-GUT12340.fa,41,43.09215025302301,2485940
MAG-GUT91830.fa,47,31.998885753125695,2214949
MAG-GUT33569.fa,65,62.34154500225606,2025654
MAG-GUT21531.fa,70,37.94356628094369,1926685
MAG-GUT62028.fa,43,46.008635119971544,2218151
MAG-GUT35206.fa,65,58.85050973910545,1907054
MAG-GUT35837.fa,37,53.7112028844405,1869340
MAG-GUT75133.fa,7,38.16734951573687,1861075
MAG-GUT19307.fa,71,54.609008884326904,2080968
MAG-GUT78278.fa,20,42.13615273965878,2342810
MAG-GUT1065.fa,27,63.35681809317046,2486861
MAG-GUT49170.fa,79,37.81363659311256,2733498
MAG-GUT53512.fa,32,53.70486722993063,2021314
MAG-GUT57264.fa,99,37.5161480912063,2658983
MAG-GUT50591.fa,176,43.92112573566093,1770007
MAG-GUT82545.fa,199,54.02589312723877,2122262
MAG-GUT4426.fa,150,42.39555704032878,1784036
MAG-GUT89344.fa,101,50.162568287695706,2163091
MAG-GUT23387.fa,112,50.53326932170088,1932982
MAG-GUT22776.fa,60,44.19876402258977,2095993
MAG-GUT160.fa,75,55.11063379967833,2311093
MAG-GUT5342.fa,72,38.199569031005915,1836327
MAG-GUT62939.fa,31,34.63987126292232,1933864
MAG-GUT423.fa,13,58.62396700944371,2210572
MAG-GUT76950.fa,284,42.72914010208551,2580190
MAG-GUT43251.fa,252,43.4218480188949,2976041
MAG-GUT1946.fa,60,37.727814540762836,2646835
MAG-GUT56852.fa,192,55.9790049003777,2279008
MAG-GUT56791.fa,39,48.01680743875168,1924624
MAG-GUT56622.fa,181,56.58461414351797,2181692
MAG-GUT61624.fa,128,60.96916793051152,2088864
MAG-GUT15909.fa,18,62.29886086548944,1898810
MAG-GUT86199.fa,205,43.65540603536688,2316744
MAG-GUT85133.fa,189,62.6438840545516,1610585
MAG-GUT79322.fa,35,51.38729848461211,2301127
MAG-GUT1355.fa,15,39.007061655988224,1973758
MAG-GUT91717.fa,33,37.47941513365905,2928122
MAG-GUT17314.fa,36,37.69391780928411,2572675
MAG-GUT32509.fa,73,59.18754598821627,1861890
MAG-GUT48761.fa,118,37.97587799325354,2699195
MAG-GUT34183.fa,40,51.858601207089116,2044091
MAG-GUT14364.fa,121,43.511912629125945,2875100
MAG-GUT60388.fa,47,43.334809355022706,2414147
MAG-GUT42116.fa,119,51.685183810774745,1738119
MAG-GUT1282.fa,12,63.37841626970705,2489338
MAG-GUT5199.fa,93,39.0042561889534,2093892
MAG-GUT2783.fa,98,59.00738201429746,2023296
MAG-GUT2287.fa,108,43.130467097001386,2362657
MAG-GUT38856.fa,227,49.27319470608903,2171627
MAG-GUT27053.fa,84,36.34259721484511,2503990
MAG-GUT90699.fa,79,50.12460494594213,2190523
MAG-GUT31931.fa,61,40.59342128452279,2547701
MAG-GUT87828.fa,47,50.64408835430781,3090104
MAG-GUT69595.fa,69,47.232993146247104,1799598
MAG-GUT77576.fa,41,33.921999594429295,1528710
MAG-GUT74526.fa,36,53.62232906652251,2234612
MAG-GUT30604.fa,39,51.45091674186574,2135443
MAG-GUT43254.fa,18,57.1783592685015,2437681
MAG-GUT31010.fa,53,42.93270454027963,2542861
MAG-GUT10183.fa,63,52.99378329103478,2588347
MAG-GUT47585.fa,72,59.59556478468823,1987908
MAG-GUT50760.fa,37,51.66008776983628,2126243
MAG-GUT24787.fa,146,55.573797040498604,2784861
MAG-GUT5004.fa,93,54.38662467580585,2159200
MAG-GUT12230.fa,53,56.99774974505538,2135758
MAG-GUT10625.fa,170,50.289686745355375,2066370
MAG-GUT21168.fa,58,26.327982664227335,1315661
MAG-GUT445.fa,22,59.060115250211545,2313922
MAG-GUT1453.fa,17,63.32793160269894,2563376
MAG-GUT46783.fa,39,33.92497133510485,2208276
MAG-GUT37445.fa,57,38.542198211512826,2002810
MAG-GUT28206.fa,99,49.31677663122039,1676904
MAG-GUT91818.fa,33,37.6874034702447,2652032
MAG-GUT67531.fa,68,55.252198639574324,2777513
MAG-GUT37384.fa,39,41.8340016067644,2750870
MAG-GUT71156.fa,68,42.86075690038367,2577248
MAG-GUT81671.fa,123,56.669533977972506,2998163
MAG-GUT89206.fa,64,50.36114245513632,2024132
MAG-GUT18888.fa,109,36.65272215070233,3131219
MAG-GUT88142.fa,203,51.19669234955304,2192251
MAG-GUT26586.fa,58,59.794878876392886,1897318
MAG-GUT88995.fa,36,50.18634168935526,2055364
MAG-GUT16149.fa,146,55.703603909498824,2738970
MAG-GUT91603.fa,8,38.51505714907839,1735986
MAG-GUT14733.fa,118,43.24103279845454,2158059
MAG-GUT6873.fa,105,47.67926358916229,1665592
MAG-GUT50714.fa,38,51.735899442092844,2094793
MAG-GUT83190.fa,77,42.997445048354656,2576174
MAG-GUT13749.fa,73,54.913483142006,1936559
MAG-GUT74695.fa,60,44.676896493681305,1835743
MAG-GUT50906.fa,51,48.911533169486006,1771161
MAG-GUT49010.fa,220,38.16442271912989,2518107
MAG-GUT77357.fa,50,49.22376575377031,1731887
MAG-GUT35418.fa,161,43.23000686195151,2433710
MAG-GUT51921.fa,65,41.87166389978456,2540766
MAG-GUT63496.fa,74,52.63458224151905,1989044
MAG-GUT9113.fa,211,59.7559260651622,3569738
MAG-GUT70664.fa,28,30.43562639108734,1648890
MAG-GUT82468.fa,52,50.24693024558036,2000160
MAG-GUT593.fa,27,43.55024405711289,3033921
MAG-GUT47144.fa,145,42.17550376050552,2567341
MAG-GUT12257.fa,29,56.46260725977893,2264945
MAG-GUT7733.fa,87,50.133493024221295,2928992
MAG-GUT82091.fa,70,41.791090709015336,2404546
MAG-GUT49744.fa,37,43.166095596546356,2365734
MAG-GUT82998.fa,347,43.71333225046093,2948947
MAG-GUT33604.fa,165,51.9394957443331,2116942
MAG-GUT32654.fa,171,34.81952496727136,1443690
MAG-GUT49541.fa,30,37.60929585694124,2673363
MAG-GUT34594.fa,21,62.43117532099708,1804222
MAG-GUT42584.fa,89,52.73750804889003,2032889
MAG-GUT18970.fa,85,54.269656520105926,2158991
MAG-GUT1565.fa,37,37.469388093796645,2892257
MAG-GUT48460.fa,44,43.1278808869601,2492288
MAG-GUT1470.fa,20,38.948860334231966,2133608
MAG-GUT30085.fa,49,55.2660535431793,2661889
MAG-GUT10701.fa,141,62.21419761510105,2300978
MAG-GUT89050.fa,15,41.12131813687676,1840780
MAG-GUT54519.fa,132,42.168061069345484,2658486
MAG-GUT6251.fa,18,63.46657603453528,2524491
MAG-GUT51304.fa,104,42.963376114557676,2495721
MAG-GUT58318.fa,64,49.78385613185802,2874243
MAG-GUT18181.fa,46,43.38558337833863,2277510
MAG-GUT50752.fa,140,44.94924135003706,2600936
MAG-GUT1288.fa,20,40.718587273796224,3092234
MAG-GUT38263.fa,33,62.35484194046609,1897070
MAG-GUT80819.fa,63,64.6658951940961,3025383
MAG-GUT12063.fa,64,56.874653325962335,2158007
MAG-GUT18425.fa,18,36.324343197163735,1615363
MAG-GUT1240.fa,94,31.949367045391014,2343217
MAG-GUT84166.fa,401,43.73846459636736,2852631
MAG-GUT12963.fa,90,42.21456519023736,2665959
MAG-GUT7214.fa,18,37.674651621713146,2648773
MAG-GUT10653.fa,136,38.21851281007358,1891285
MAG-GUT85493.fa,138,43.22666943868575,2549285
MAG-GUT49297.fa,65,37.52640008167276,2821014
MAG-GUT85059.fa,118,45.064502113111715,2552397
MAG-GUT56559.fa,60,50.27114822887214,1988027
MAG-GUT33640.fa,19,53.62216551650467,1834814
MAG-GUT10537.fa,60,42.923535174727235,2732459
MAG-GUT37818.fa,46,51.114559864372644,1882806
MAG-GUT25354.fa,53,53.99480548861566,1803442
MAG-GUT46493.fa,17,58.93551824965441,2210672
MAG-GUT48681.fa,29,63.45361806681362,2572230
MAG-GUT59149.fa,98,50.78536535029987,2383986
MAG-GUT56243.fa,104,59.056087948558385,2410500
MAG-GUT1377.fa,95,46.68556039619327,2886672
MAG-GUT68311.fa,119,43.509254337955646,3068669
MAG-GUT46181.fa,67,43.124935049082275,2424908
MAG-GUT59273.fa,23,36.09209106742111,2371913
MAG-GUT85919.fa,69,56.321816821868865,2891819
MAG-GUT49529.fa,33,37.56326430643907,2845799
MAG-GUT29885.fa,105,36.50808093102738,3319172
MAG-GUT42675.fa,40,43.07978204317008,2482877
MAG-GUT85881.fa,204,47.652451429152684,2359440
MAG-GUT56151.fa,202,43.548061621569545,2304323
MAG-GUT25223.fa,130,57.885580604376216,2250982
MAG-GUT39460.fa,38,55.673003627436934,2827065
MAG-GUT74380.fa,45,50.145660154518055,2079498
MAG-GUT36616.fa,37,26.961037411499504,1408043
MAG-GUT90362.fa,53,42.475788336108224,1754423
MAG-GUT56425.fa,48,37.61310620583546,2578992
MAG-GUT51299.fa,115,42.887642746815374,2435606
MAG-GUT85702.fa,98,49.136102281653606,1751712
MAG-GUT3548.fa,289,38.15915944336827,2303426
MAG-GUT13038.fa,138,48.272955441905665,1798506
MAG-GUT45670.fa,27,43.32890574197744,3100256
MAG-GUT51504.fa,76,43.18827027177012,2414651
MAG-GUT84696.fa,30,56.17261098283177,1572090
MAG-GUT65584.fa,67,45.08128951847223,2666949
MAG-GUT56059.fa,67,59.4514534211979,2081537
MAG-GUT14523.fa,28,43.252355311871824,2439592
MAG-GUT47800.fa,87,43.3359553495659,3063800
MAG-GUT22830.fa,24,56.414020125966424,2330621
MAG-GUT58133.fa,46,50.24787066815306,1994992
MAG-GUT9005.fa,20,52.82749683716838,2278022
MAG-GUT73862.fa,37,56.15409672680363,2317765
MAG-GUT87621.fa,140,37.92748438683006,2496290
MAG-GUT31540.fa,71,43.55712060973096,2915909
MAG-GUT1900.fa,28,37.51942199424947,2777135
MAG-GUT43515.fa,87,32.022340609102685,2289105
MAG-GUT2607.fa,119,49.31050323707958,1684852
MAG-GUT62206.fa,75,51.09228239225856,1661292
MAG-GUT26333.fa,32,53.794802715524824,1829186
MAG-GUT50928.fa,48,49.169069901463864,1660609
MAG-GUT45537.fa,63,43.323344514135734,2376991
MAG-GUT18824.fa,65,60.75937090445813,1969367
MAG-GUT57959.fa,43,38.15618144214981,1830115
MAG-GUT13830.fa,14,38.5783968697258,2114064
MAG-GUT87575.fa,27,50.14571543202534,1984004
MAG-GUT46962.fa,50,37.603268460545394,2723484
MAG-GUT90.fa,103,43.332881680728384,2479782
MAG-GUT90777.fa,159,37.85596948784139,2633442
MAG-GUT91528.fa,13,63.49441136218138,2278999
MAG-GUT45205.fa,149,53.42539835032116,2183819
MAG-GUT68260.fa,226,39.35241579422346,1729721
MAG-GUT4338.fa,56,49.889037245336766,1751038
MAG-GUT68091.fa,80,46.13357262277405,1718421
MAG-GUT10982.fa,157,45.65335769501301,2278989
MAG-GUT49070.fa,28,37.5328539083468,2877892
MAG-GUT76034.fa,80,53.82741065192063,2717294
MAG-GUT21785.fa,135,38.034918678388536,1968173
MAG-GUT85016.fa,93,44.905709469040374,2605829
MAG-GUT18037.fa,27,56.960510483769376,1841704
MAG-GUT81936.fa,47,43.738599437439355,3260804
MAG-GUT57423.fa,29,51.34620058196546,2003899
MAG-GUT57819.fa,44,57.64228413753633,2012821
MAG-GUT81880.fa,44,53.42966310877676,2218075
MAG-GUT89205.fa,15,38.55512167966783,2094557
MAG-GUT425.fa,22,59.01706747683134,2325124
MAG-GUT47410.fa,25,51.70878090366582,2052750
MAG-GUT15246.fa,188,57.737613946481794,2149474
MAG-GUT73497.fa,31,43.07323814345143,2544248
MAG-GUT46888.fa,53,43.16886266341179,2426309
MAG-GUT7062.fa,22,37.58667342511908,2683060
MAG-GUT58490.fa,27,43.18940279409927,2529044
MAG-GUT22238.fa,93,37.61485882274311,2049799
MAG-GUT71042.fa,55,42.85272112985671,2562024
MAG-GUT37279.fa,95,55.02084759575324,1856569
